Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius_A	Radius_B	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	                     Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.5	1110	555	555	456.0	460.5	450	950                             	915.0	843.0	978.0	607.3	440.4	810.8	209701.3	161037.1	245608.2	2810.0	2157.9	3291.1	80559.3	121786.5	104932.1	81137.0	123340.5	104967.1
0.5	1110	555	555	452.5	454.0	450	1000                             	908.5	818.2	983.8	589.3	417.8	764.4	195936.2	163201.0	242524.4	2629.6	2186.9	3255.7	81866.4	120249.4	99230.5	80678.1	121598.2	98479.3
0.5	1110	555	555	460.0	464.0	450	1050                             	921.0	846.0	1001.8	515.5	382.6	678.7	199636.9	152905.7	235738.4	2679.7	2048.9	3158.9	76274.8	119056.7	99511.4	76482.7	118253.9	100495.7
0.5	1110	555	555	468.0	465.0	450	1100                             	932.5	838.2	1013.8	540.7	429.9	752.3	198005.6	157872.8	240717.5	2653.3	2115.5	3226.6	77812.1	120233.5	98380.4	79517.8	118335.2	98840.7
0.5	1110	555	555	480.0	480.0	450	1150                             	961.5	860.0	1027.8	529.8	361.4	720.5	198210.5	153636.6	249910.5	2656.0	2058.7	3348.8	76462.4	124705.4	98098.7	76760.9	122729.7	99287.8
0.5	1110	555	555	442.0	443.5	500	0                             	886.0	783.2	945.8	930.1	726.0	1253.9	231310.9	184930.7	274628.3	3099.6	2478.1	3680.0	91976.3	134948.0	114493.1	92237.0	138264.9	115877.3
0.5	1110	555	555	434.0	432.0	500	50                             	865.5	779.8	949.0	855.6	631.0	1229.6	225840.5	179958.2	269170.6	3026.3	2412.2	3606.9	88177.6	134584.7	110976.5	89030.3	135348.2	112726.7
0.5	1110	555	555	437.0	439.5	500	100                             	873.5	781.0	954.5	921.9	667.7	1203.6	232507.4	178734.8	279448.0	3115.6	2395.0	3744.6	89022.4	139201.1	115214.3	89764.2	137939.1	115877.2
0.5	1110	555	555	430.0	429.0	500	150                             	858.5	759.2	939.5	877.4	652.0	1206.9	217831.1	171184.5	258719.9	2918.9	2293.9	3466.8	84322.0	127246.8	108359.7	86429.3	132073.7	110118.2
0.5	1110	555	555	427.5	428.0	500	200                             	858.5	768.0	929.8	864.3	640.8	1139.8	215671.7	168499.5	265644.4	2890.0	2257.9	3559.6	84480.4	134629.8	108355.7	84836.2	133621.2	108363.7
0.5	1110	555	555	416.0	413.5	500	250                             	832.5	743.2	921.8	809.7	651.3	1067.9	208046.7	162331.9	260475.9	2789.0	2179.0	3490.4	80522.7	126256.4	102544.6	82370.1	130129.5	106615.0
0.5	1110	555	555	427.0	424.5	500	300                             	856.5	763.5	936.0	840.2	594.8	1137.2	210290.3	169088.1	261629.5	2820.7	2268.6	3505.8	84515.8	129712.2	104222.9	86334.3	132221.2	106168.7
0.5	1110	555	555	429.0	425.5	500	350                             	851.5	761.8	933.0	839.9	614.0	1089.4	216476.0	166005.2	258182.8	2900.8	2224.5	3459.7	82695.9	128299.5	105727.2	82721.7	129902.8	109046.6
0.5	1110	555	555	424.0	424.0	500	400                             	847.0	740.2	922.8	776.2	588.8	1042.0	203071.7	154839.8	250849.1	2721.2	2077.5	3361.4	76062.8	124131.2	100715.5	76589.9	125840.5	101978.5
0.5	1110	555	555	418.0	416.5	500	450                             	834.5	755.0	913.8	752.0	553.4	1042.4	195723.3	158451.0	244880.7	2622.7	2123.2	3281.4	78077.9	122661.4	96715.4	78127.3	121360.8	98590.5
0.5	1110	555	555	416.5	418.0	500	500                             	836.0	750.2	931.8	743.5	576.4	958.2	197625.3	155778.7	245490.2	2649.1	2087.4	3289.6	77205.4	122511.8	97500.3	78292.6	123563.4	99721.0
0.5	1110	555	555	426.5	425.0	500	550                             	856.0	739.0	917.8	759.3	573.8	1001.9	199919.4	155501.7	239687.5	2682.4	2083.7	3218.4	78212.3	121510.6	100510.0	77973.2	121803.4	98270.7
0.5	1110	555	555	424.0	423.0	500	600                             	846.5	754.0	916.5	671.1	494.2	970.7	188897.5	147397.9	241303.2	2531.2	1977.0	3233.5	73714.2	120054.9	94701.1	73481.4	121599.6	96361.2
0.5	1110	555	555	432.0	429.5	500	650                             	858.0	757.2	936.8	656.3	485.9	875.3	189752.3	148132.7	243025.2	2546.2	1988.2	3258.0	73698.2	120630.1	95279.0	75477.9	119012.8	94611.0
0.5	1110	555	555	429.0	426.5	500	700                             	857.0	759.5	923.8	628.4	476.8	827.4	183177.4	144243.0	221144.8	2455.4	1937.9	2963.3	71792.8	110497.2	90656.6	72811.6	111948.3	92466.5
0.5	1110	555	555	429.0	429.5	500	750                             	858.0	784.8	946.5	602.0	469.2	811.0	189047.3	145485.6	223200.0	2533.5	1949.5	2992.3	71804.2	111350.4	92605.3	71792.3	112625.2	96519.7
0.5	1110	555	555	432.0	433.5	500	800                             	869.5	775.8	951.2	565.8	450.3	762.9	187169.2	146563.0	228042.1	2508.1	1963.9	3055.8	72227.1	112683.1	92163.4	74805.1	113915.0	93933.3
0.5	1110	555	555	445.5	445.0	500	850                             	888.0	792.2	955.0	597.9	417.8	736.0	183359.7	142898.4	231304.4	2457.0	1914.8	3099.5	71006.3	115010.5	91163.9	72222.6	114887.8	90907.3
0.5	1110	555	555	451.0	453.0	500	900                             	903.5	796.2	978.8	550.1	431.3	801.9	187820.0	145911.6	230223.8	2520.0	1957.0	3089.4	73239.6	114908.5	94397.7	73206.3	116930.0	93756.6
0.5	1110	555	555	448.0	447.5	500	950                             	896.0	807.5	975.0	540.7	393.7	752.7	177580.0	144796.5	218790.2	2379.6	1943.1	2931.8	71581.3	109150.6	88051.3	71029.2	109579.4	89028.7
0.5	1110	555	555	456.0	458.5	500	1000                             	913.0	835.2	966.8	523.9	376.8	723.2	178184.5	142621.5	226128.1	2387.7	1911.1	3030.1	71488.8	114511.1	87647.3	72170.0	112985.9	89482.4
0.5	1110	555	555	465.5	466.0	500	1050                             	932.0	860.5	996.8	503.0	392.2	720.8	185803.4	154654.0	218460.9	2489.8	2072.4	2929.2	76255.1	109247.5	91059.7	78043.1	110729.9	93137.5
0.5	1110	555	555	473.0	473.0	500	1100                             	946.0	857.2	1005.8	491.2	363.6	706.5	188447.0	143226.7	236161.6	2525.2	1919.2	3164.6	72921.3	116210.5	94269.4	71787.4	118351.3	94343.6
0.5	1110	555	555	472.0	475.0	500	1150                             	944.5	867.0	1017.8	512.8	380.7	695.7	185592.2	144587.0	223520.7	2486.9	1937.5	2995.2	72291.0	111445.7	92716.1	72944.7	113191.2	93252.8
0.5	1110	555	555	437.5	435.5	550	0                             	874.5	774.2	946.8	779.0	585.1	1088.0	210121.5	163309.1	257912.8	2817.2	2188.3	3457.7	81311.3	127635.6	104882.2	82880.5	128744.3	104952.4
0.5	1110	555	555	437.0	434.5	550	50                             	873.0	799.2	943.2	758.9	579.2	1071.3	210865.1	167839.9	247424.8	2828.0	2251.0	3316.4	84239.0	125157.2	105848.9	83669.4	125251.4	104574.0
0.5	1110	555	555	437.5	434.5	550	100                             	872.0	762.2	955.8	776.6	577.1	1021.0	211597.5	166205.7	256291.8	2835.4	2227.2	3434.3	81875.9	126670.4	103522.3	83344.9	129660.1	106470.6
0.5	1110	555	555	438.5	432.5	550	150                             	871.0	801.8	944.8	812.7	557.7	1047.7	208263.9	170568.8	248027.3	2790.7	2291.3	3323.6	84177.8	124251.8	103828.8	85719.5	127400.4	104692.9
0.5	1110	555	555	428.0	430.5	550	200                             	856.0	778.5	945.5	783.8	590.7	1022.7	207288.7	164571.0	255175.0	2777.7	2207.3	3419.3	81512.3	128535.6	102425.4	83086.2	128031.5	103640.5
0.5	1110	555	555	423.5	425.5	550	250                             	850.0	769.5	932.2	820.6	617.3	1045.2	199631.5	158398.9	246540.0	2678.1	2122.5	3311.4	77901.5	124147.2	98616.9	78071.1	123703.4	101490.7
0.5	1110	555	555	423.5	424.5	550	300                             	848.0	764.2	927.8	792.2	590.3	1027.0	194339.1	160283.7	248544.6	2607.4	2151.6	3333.8	79176.6	122155.6	96935.8	81005.3	124550.1	97197.8
0.5	1110	555	555	424.0	426.5	550	350                             	856.5	772.0	926.8	722.7	542.4	918.2	195312.0	157343.2	236657.8	2617.2	2108.4	3171.2	76985.0	117069.8	97032.7	81008.4	118397.2	98856.8
0.5	1110	555	555	423.0	423.5	550	400                             	844.5	738.0	913.2	705.8	526.9	938.4	187364.5	150215.4	227815.3	2510.7	2012.9	3052.7	74313.7	112454.9	92878.9	74820.5	113627.4	93213.8
0.5	1110	555	555	427.0	430.5	550	450                             	852.0	770.5	923.0	685.6	520.1	897.9	192390.1	147612.7	233465.9	2578.0	1978.0	3128.4	74246.4	112899.6	95172.7	73803.9	118258.9	96150.3
0.5	1110	555	555	422.0	419.5	550	500                             	838.0	746.2	923.8	649.1	487.3	901.7	186638.8	147584.1	227169.4	2503.9	1977.6	3047.7	73692.6	114500.8	92728.4	74549.6	115160.1	93873.9
0.5	1110	555	555	417.0	422.0	550	550                             	843.5	745.0	922.8	625.2	458.6	822.4	184372.2	142576.1	220513.6	2473.2	1910.5	2954.9	70571.9	110253.4	91875.6	71349.1	111007.0	92793.2
0.5	1110	555	555	418.0	418.5	550	600                             	835.5	758.8	925.2	601.6	479.1	791.8	178083.3	141195.3	218278.1	2386.3	1892.0	2926.6	69990.0	110922.2	89315.9	70638.7	108528.3	89407.8
0.5	1110	555	555	432.5	439.0	550	650                             	876.5	787.8	929.8	626.8	470.4	824.9	184048.6	156699.9	221797.8	2466.3	2099.8	2972.1	77598.5	111265.1	92698.1	78076.5	110715.0	92184.8
0.5	1110	555	555	441.0	436.0	550	700                             	876.0	782.8	944.8	579.2	449.7	767.8	182830.8	142627.2	216451.2	2451.2	1911.3	2904.1	71065.0	107950.2	90680.3	71106.3	108181.6	91675.7
0.5	1110	555	555	437.0	438.0	550	750                             	875.0	777.0	938.5	590.5	466.1	805.4	179502.4	140601.2	215781.2	2405.3	1884.1	2896.8	70150.4	106617.1	88282.5	70189.1	108813.9	91040.7
0.5	1110	555	555	448.0	447.5	550	800                             	896.0	802.2	960.5	541.0	411.2	752.1	184887.3	145495.3	218805.0	2479.5	1950.1	2932.0	72223.4	109647.8	92086.8	73546.5	109158.2	92546.1
0.5	1110	555	555	444.5	445.0	550	850                             	886.5	805.0	961.0	535.5	396.7	721.0	182642.2	144892.9	214617.5	2447.4	1941.6	2875.9	73365.2	107732.1	90442.5	73131.4	107329.9	90171.9
0.5	1110	555	555	449.5	449.5	550	900                             	900.0	810.0	983.8	530.2	409.1	685.2	179346.4	141574.0	213920.0	2403.2	1902.6	2866.5	71666.5	108012.9	90097.7	69649.1	108397.2	89481.5
0.5	1110	555	555	458.0	456.5	550	950                             	915.0	822.2	984.8	497.2	387.5	667.8	174324.9	141361.0	210399.1	2336.0	1894.2	2819.3	71280.5	105996.6	87183.6	71148.7	105356.0	87525.4
0.5	1110	555	555	454.0	452.0	550	1000                             	909.0	824.5	984.5	498.1	380.0	650.8	177016.8	137246.2	209079.1	2372.0	1839.1	2801.7	67284.9	105048.6	87315.4	69196.5	104032.5	88028.2
0.5	1110	555	555	458.0	462.0	550	1050                             	919.5	829.5	987.8	484.0	362.0	644.7	183360.8	148437.1	213031.1	2457.0	1990.6	2854.6	74172.8	106093.3	91292.0	73833.1	106926.4	91298.2
0.5	1110	555	555	469.5	468.0	550	1100                             	935.0	878.0	1005.0	482.9	342.8	662.5	179923.4	140036.4	222675.7	2412.6	1876.5	2983.9	68293.2	110636.8	89667.7	70890.3	111745.6	90675.5
0.5	1110	555	555	476.0	475.0	550	1150                             	951.0	867.2	1012.8	468.7	332.2	660.4	182393.9	146695.8	219624.4	2444.1	1966.3	2943.0	72966.7	108873.5	91074.6	73539.8	110228.7	90797.7
0.5	1110	555	555	437.0	438.0	600	0                             	874.5	789.0	951.5	709.6	512.6	904.9	192708.4	155303.1	239752.4	2584.6	2081.1	3212.7	77246.9	119271.5	95685.0	77619.1	120751.1	97373.8
0.5	1110	555	555	447.5	448.0	600	50                             	893.0	792.8	953.8	710.6	558.5	942.3	201884.3	158425.1	244006.2	2705.3	2122.9	3270.1	78442.4	121898.5	100669.5	79747.2	121861.4	101140.5
0.5	1110	555	555	441.0	438.0	600	100                             	878.5	805.2	951.5	703.9	545.7	977.5	200143.4	169439.6	236040.5	2681.9	2275.0	3162.9	83903.3	117848.8	100016.5	84586.4	118473.5	100270.1
0.5	1110	555	555	442.0	442.5	600	150                             	887.0	774.5	955.0	670.1	498.8	923.9	194231.5	157839.9	237099.8	2602.7	2115.9	3177.1	79153.9	116578.3	96632.5	78431.4	119906.3	98751.1
0.5	1110	555	555	439.0	442.0	600	200                             	881.5	796.5	950.0	703.2	530.8	981.7	197644.1	155437.0	238784.7	2648.4	2082.9	3199.7	76669.7	116753.6	97881.1	78550.3	120857.2	99326.2
0.5	1110	555	555	426.5	425.0	600	250                             	850.5	779.2	943.8	660.9	484.5	880.4	185217.7	142663.9	232639.5	2482.0	1916.1	3117.4	71038.8	116718.1	92752.7	71293.3	117093.9	92947.0
0.5	1110	555	555	429.5	433.0	600	300                             	861.0	754.2	945.0	680.3	464.4	914.2	190571.3	139969.8	241289.4	2557.3	1875.6	3234.8	71009.1	117925.7	94660.9	69367.1	121124.1	96261.9
0.5	1110	555	555	434.0	434.5	600	350                             	870.0	781.5	946.8	630.8	480.7	889.9	189548.9	154302.1	233141.1	2540.0	2069.7	3124.1	74651.8	117104.5	94455.4	76318.8	116697.0	94398.8
0.5	1110	555	555	430.5	428.0	600	400                             	856.5	765.0	930.5	609.2	445.4	789.4	184383.8	142828.0	216860.2	2471.1	1915.8	2905.9	71026.5	108111.8	89971.3	72502.2	108358.1	92684.7
0.5	1110	555	555	430.0	426.0	600	450                             	857.5	782.5	931.5	598.3	466.6	798.6	182309.8	150864.9	220727.4	2443.0	2021.6	2957.7	74949.3	110792.6	90143.4	74916.6	110631.2	91371.6
0.5	1110	555	555	425.0	428.5	600	500                             	854.0	771.5	936.0	582.5	451.6	774.3	179889.4	140504.9	212569.5	2411.5	1882.8	2848.4	70526.3	106988.0	89434.3	69587.8	106357.2	90775.9
0.5	1110	555	555	422.0	422.5	600	550                             	847.0	758.5	925.0	569.1	442.4	771.6	168434.9	139828.3	208838.0	2257.0	1879.6	2802.3	68749.3	103800.0	84181.4	70330.9	105109.0	85155.3
0.5	1110	555	555	430.5	429.0	600	600                             	860.0	781.5	928.8	536.1	424.5	728.0	172592.4	143211.5	207282.6	2312.7	1923.8	2779.0	70104.8	104155.2	85722.2	71918.3	105161.9	86673.7
0.5	1110	555	555	433.5	433.0	600	650                             	866.5	777.0	936.5	525.2	388.8	663.0	176671.0	139392.7	207871.2	2367.4	1867.9	2790.7	68601.6	104249.6	87084.2	70479.7	104290.1	87604.5
0.5	1110	555	555	434.0	438.0	600	700                             	868.5	797.2	944.0	538.2	401.0	745.5	173586.8	139707.9	204544.4	2327.5	1872.1	2740.9	69863.5	103712.5	87183.9	71203.1	103387.1	86981.5
0.5	1110	555	555	440.0	443.0	600	750                             	882.0	793.2	951.0	519.4	375.0	690.8	169657.8	139081.5	209900.3	2273.4	1863.7	2813.6	68516.8	103377.4	84836.5	68777.3	105609.2	84256.7
0.5	1110	555	555	447.0	444.5	600	800                             	892.0	813.2	962.8	503.7	380.2	711.1	171696.0	136906.9	210938.7	2300.7	1834.6	2826.6	69674.7	105162.6	86062.7	69259.8	105589.0	85614.3
0.5	1110	555	555	446.0	446.0	600	850                             	890.0	815.8	957.5	477.1	352.2	660.6	170763.5	132813.3	202762.1	2288.2	1779.7	2717.0	64839.1	102285.8	85027.6	65273.7	100897.1	84801.2
0.5	1110	555	555	449.0	451.5	600	900                             	898.5	833.0	969.0	495.1	355.5	670.4	167437.9	138978.0	207515.2	2243.7	1862.3	2780.7	69533.0	103022.3	84128.4	69595.4	103904.7	84582.1
0.5	1110	555	555	456.5	456.5	600	950                             	912.5	833.0	985.5	483.3	364.3	621.5	173438.3	137361.5	206561.8	2324.1	1840.6	2768.7	68998.6	103238.8	86278.2	67830.4	104430.4	86846.7
0.5	1110	555	555	453.0	452.0	600	1000                             	904.0	819.2	973.2	453.7	321.3	627.1	162499.6	130074.1	195181.5	2177.5	1743.0	2615.4	65726.8	98765.3	81116.0	65842.0	98306.3	81503.7
0.5	1110	555	555	472.0	474.0	600	1050                             	945.5	865.2	1004.8	456.4	341.9	631.4	170493.9	141995.6	212655.3	2286.3	1902.7	2849.6	70368.4	106143.3	85060.8	71541.5	106056.7	85335.1
0.5	1110	555	555	463.5	467.5	600	1100                             	931.0	858.0	1003.2	432.1	334.9	593.1	169374.8	135858.8	202001.1	2269.8	1821.1	2706.8	67914.1	101883.3	83904.3	69100.5	100821.6	85272.2
0.5	1110	555	555	470.0	474.0	600	1150                             	941.5	866.5	1012.8	422.5	318.9	621.4	167428.6	133267.7	203755.1	2245.3	1785.8	2730.3	66220.5	101518.1	84408.9	66818.6	102012.7	83336.4
0.5	1110	555	555	456.0	453.0	650	0                             	909.0	831.2	977.0	635.4	467.9	867.0	195151.1	154844.4	236286.8	2615.0	2074.9	3167.1	76641.2	118568.2	96567.2	78009.4	118642.0	99089.4
0.5	1110	555	555	446.0	443.5	650	50                             	892.0	823.0	955.8	597.0	466.3	827.7	194072.0	155226.0	228136.6	2603.1	2080.0	3057.0	76390.6	114419.2	96532.9	79117.6	115334.1	97053.7
0.5	1110	555	555	447.0	450.0	650	100                             	894.0	806.0	968.8	613.7	451.0	830.5	193109.0	154161.3	226260.6	2587.7	2065.8	3031.9	77434.0	112777.7	96103.9	76404.7	114998.5	95716.7
0.5	1110	555	555	447.0	446.0	650	150                             	893.5	802.0	958.8	581.8	428.2	812.8	183924.0	147477.6	230666.3	2468.3	1976.2	3090.9	73418.4	115144.5	91798.6	73884.8	118011.0	92938.3
0.5	1110	555	555	445.0	445.0	650	200                             	887.5	803.0	963.2	622.5	444.4	801.8	188381.7	149664.9	224427.0	2524.3	2005.5	3008.6	74202.9	111956.0	93190.8	75925.6	112805.3	94969.0
0.5	1110	555	555	447.5	446.5	650	250                             	886.0	813.2	967.8	604.7	446.5	831.8	186254.3	149098.7	224914.1	2495.8	1999.4	3015.8	74512.2	112264.1	92032.4	75114.5	112666.1	94308.6
0.5	1110	555	555	443.0	443.5	650	300                             	887.5	800.5	959.2	648.0	462.5	852.8	186246.1	151391.2	231196.9	2495.7	2032.8	3098.0	75430.9	114409.9	92159.2	74167.9	115723.0	93977.2
0.5	1110	555	555	437.5	438.0	650	350                             	874.5	780.5	955.0	621.2	444.4	845.6	178806.8	143166.1	214066.3	2396.0	1922.0	2868.5	70567.1	108309.1	89632.7	70634.7	109484.5	89174.7
0.5	1110	555	555	435.0	437.0	650	400                             	874.0	806.2	950.0	576.5	449.2	758.8	182664.0	140911.2	216176.4	2447.7	1893.3	2896.8	70526.2	108554.3	91821.1	71314.4	109121.6	90539.8
0.5	1110	555	555	436.5	437.0	650	450                             	875.5	794.5	941.8	552.7	425.8	736.6	172487.4	141569.6	209308.0	2311.3	1901.1	2804.7	70009.3	106125.6	85734.1	70958.4	104642.3	86836.9
0.5	1110	555	555	440.0	437.5	650	500                             	879.0	790.8	945.0	518.5	402.1	676.2	167586.7	133942.3	210455.2	2245.7	1797.3	2820.1	66287.4	104225.1	83409.2	66673.4	106145.4	84058.5
0.5	1110	555	555	441.5	437.5	650	550                             	877.5	799.2	945.0	532.0	391.1	731.8	176172.7	139997.2	211099.3	2360.7	1876.0	2829.0	69585.3	104357.0	88229.0	69853.1	105489.3	88071.2
0.5	1110	555	555	435.5	433.5	650	600                             	867.5	790.0	938.5	502.7	380.7	694.4	166383.5	136384.0	202944.9	2229.5	1827.9	2719.5	67699.7	101266.2	83501.6	68118.0	100527.9	83083.8
0.5	1110	555	555	436.5	436.5	650	650                             	872.0	783.2	947.2	484.9	385.0	642.6	162723.9	131094.1	195559.9	2180.8	1757.2	2620.5	64494.8	98147.9	80924.0	66972.8	100114.7	83011.1
0.5	1110	555	555	445.5	448.0	650	700                             	894.5	810.2	969.8	477.8	356.5	622.2	171788.6	134521.4	197372.4	2302.0	1802.6	2644.8	67140.9	98706.0	84588.0	67824.1	98950.2	86262.6
0.5	1110	555	555	443.0	441.0	650	750                             	883.0	808.0	950.8	497.8	351.0	658.7	166103.2	136612.0	195780.1	2225.8	1832.2	2623.5	68352.9	99142.3	82108.3	68151.8	97074.7	83698.9
0.5	1110	555	555	447.0	450.0	650	800                             	893.0	800.2	965.0	471.7	350.0	644.3	168225.1	131119.0	205734.1	2256.4	1762.3	2756.8	64184.8	102751.0	83520.2	66035.6	102554.1	84285.6
0.5	1110	555	555	457.0	455.5	650	850                             	911.0	841.2	976.8	469.7	347.4	632.9	171947.3	140472.8	201404.2	2304.4	1882.3	2698.8	70454.4	99973.4	85214.0	70171.3	100296.1	87493.9
0.5	1110	555	555	452.0	450.0	650	900                             	899.0	818.5	978.0	442.3	335.3	616.4	165051.3	132049.2	198200.2	2214.1	1770.5	2655.9	66354.3	99059.4	82560.4	66200.2	99400.5	82489.1
0.5	1110	555	555	457.0	455.0	650	950                             	914.0	843.2	988.0	431.0	330.9	593.0	159464.0	129084.8	199860.6	2144.1	1729.7	2678.1	64362.9	99770.2	78794.3	64311.3	101002.1	80459.9
0.5	1110	555	555	459.0	461.0	650	1000                             	926.5	833.2	990.0	418.1	311.1	575.1	167467.6	135673.4	199047.1	2244.1	1818.6	2672.5	67519.1	100297.3	83166.7	67965.6	100663.7	84669.3
0.5	1110	555	555	465.0	469.0	650	1050                             	932.0	844.0	1005.0	419.7	302.1	567.0	165342.7	136092.8	198852.4	2218.7	1823.6	2664.6	67878.7	98167.9	82784.5	67845.8	99355.7	82710.4
0.5	1110	555	555	466.0	470.0	650	1100                             	935.5	863.2	1001.8	427.8	321.9	607.6	165307.9	131773.8	196573.7	2217.3	1768.8	2634.1	66306.6	96629.4	82323.3	66467.3	98216.2	82927.0
0.5	1110	555	555	475.5	473.0	650	1150                             	947.5	878.2	1024.0	423.5	304.6	550.8	167988.4	131594.9	207880.9	2251.0	1768.7	2785.6	65728.6	103142.5	83883.4	65109.4	104539.8	84597.1
0.5	1110	555	555	456.0	457.5	700	0                             	913.0	847.0	988.8	529.9	395.3	752.2	180225.6	144654.5	223991.0	2415.0	1939.0	3001.5	72010.7	111905.4	89473.7	72150.0	111138.5	90120.2
0.5	1110	555	555	461.5	456.5	700	50                             	920.5	839.5	984.0	554.9	414.1	754.6	183625.4	148149.5	219539.8	2460.6	1986.4	2941.8	72871.5	110333.7	91048.8	74820.4	112636.8	91918.0
0.5	1110	555	555	452.5	450.5	700	100                             	901.5	818.2	976.5	540.7	393.4	735.8	177077.5	141681.3	218629.6	2372.8	1898.5	2929.6	71570.9	109857.2	88227.5	70803.5	108352.5	88848.9
0.5	1110	555	555	454.5	452.0	700	150                             	907.0	813.0	974.8	533.3	381.0	765.1	182175.7	143995.3	224663.5	2441.2	1934.6	3010.5	71596.5	112368.7	90344.9	72321.1	113587.7	90807.1
0.5	1110	555	555	453.5	456.5	700	200                             	911.0	820.8	977.8	559.3	383.6	768.7	179631.8	149245.1	221422.3	2407.1	1999.9	2967.1	73441.3	110818.7	90218.0	75615.9	111948.4	90862.5
0.5	1110	555	555	445.0	441.0	700	250                             	885.5	796.2	965.0	525.9	392.2	723.2	166826.5	131684.1	206870.7	2235.5	1764.6	2772.1	65651.9	104406.4	83734.6	65943.8	103971.4	84665.4
0.5	1110	555	555	443.0	440.5	700	300                             	882.0	805.0	963.5	526.8	392.6	715.1	171026.9	136735.5	200870.4	2291.8	1832.3	2695.4	67666.5	100672.6	85542.8	67917.0	101014.6	86357.5
0.5	1110	555	555	448.5	450.5	700	350                             	901.5	810.0	973.0	551.1	401.3	755.0	173071.2	137453.7	210383.3	2319.2	1841.9	2819.1	68957.5	103721.1	86758.7	67831.9	106312.1	86312.5
0.5	1110	555	555	447.0	445.5	700	400                             	893.0	802.5	956.2	533.2	394.8	708.2	170221.1	131967.8	209141.2	2282.9	1768.4	2802.5	66599.0	104308.8	84744.2	66941.5	105234.3	85244.0
0.5	1110	555	555	444.5	447.5	700	450                             	890.0	813.0	960.8	503.4	374.6	660.0	169231.7	136588.1	202243.2	2267.7	1830.3	2712.9	67115.5	99934.7	85140.6	68067.9	102259.0	85386.4
0.5	1110	555	555	441.5	444.0	700	500                             	890.5	797.8	962.8	501.7	374.5	690.2	164994.7	133782.4	203609.4	2216.1	1793.5	2728.4	65995.8	101049.7	83139.9	66117.2	102407.3	82376.9
0.5	1110	555	555	455.5	457.0	700	550                             	910.5	814.8	964.8	508.1	383.0	681.7	172889.6	140498.8	210331.1	2316.7	1887.5	2818.4	69250.2	104067.3	87485.0	68893.8	106016.3	85363.3
0.5	1110	555	555	440.5	442.5	700	600                             	884.0	810.5	957.0	460.6	359.2	635.8	161826.5	126624.1	199526.0	2168.5	1702.2	2673.6	63409.2	100203.9	79700.9	64044.3	98573.2	80302.8
0.5	1110	555	555	448.5	447.0	700	650                             	895.5	825.5	952.8	476.3	349.9	652.3	164111.4	132810.6	200863.7	2199.1	1779.7	2691.6	66532.8	98138.5	81784.1	66473.4	101256.4	81442.6
0.5	1110	555	555	457.0	456.0	700	700                             	913.5	835.2	978.0	490.9	352.7	680.5	164360.4	133326.9	204224.1	2202.4	1786.6	2736.6	66783.7	102516.9	82087.9	66505.5	103774.2	82693.8
0.5	1110	555	555	448.5	453.0	700	750                             	899.0	838.8	967.8	430.3	344.9	583.1	159420.6	131389.4	198984.2	2136.2	1760.6	2666.4	65849.3	98461.6	79697.3	65330.0	99777.6	80636.4
0.5	1110	555	555	453.0	455.0	700	800                             	906.5	841.0	978.2	432.9	339.9	553.7	163234.9	130397.0	196172.2	2187.3	1748.1	2628.7	64391.0	98000.2	81442.4	65181.2	99220.7	81845.6
0.5	1110	555	555	465.0	464.0	700	850                             	930.5	853.5	993.8	457.1	327.6	604.9	164902.4	135098.2	201615.6	2209.7	1810.4	2702.5	66688.1	99619.1	82004.1	67386.5	101884.0	83110.2
0.5	1110	555	555	463.5	460.5	700	900                             	923.5	834.5	996.0	461.6	324.1	596.2	161223.8	127621.3	192095.2	2160.8	1710.1	2574.1	63731.6	96892.6	80982.1	63211.1	95572.3	82011.4
0.5	1110	555	555	465.0	468.5	700	950                             	930.0	855.2	998.0	405.1	308.6	562.5	164088.2	127660.4	197843.7	2198.8	1715.2	2653.2	63518.7	97849.2	82259.5	63874.6	98726.1	80936.7
0.5	1110	555	555	473.0	475.5	700	1000                             	948.0	857.2	1001.8	407.6	309.2	557.4	170055.2	133864.6	193532.8	2278.7	1793.8	2593.3	65981.5	96993.6	84622.1	66891.8	97346.0	86030.5
0.5	1110	555	555	472.0	475.0	700	1050                             	946.0	871.0	1009.5	429.5	331.2	553.6	164420.3	132575.1	200656.0	2203.2	1776.5	2688.8	65517.7	99607.4	82133.9	66474.5	100260.1	82540.5
0.5	1110	555	555	472.0	471.0	700	1100                             	943.5	870.5	1023.5	400.6	290.5	542.0	163249.3	131221.2	197541.5	2191.9	1758.4	2647.1	64582.9	97524.3	81231.1	65718.8	99317.7	82715.1
0.5	1110	555	555	479.0	481.0	700	1150                             	956.0	880.0	1027.8	410.0	290.1	538.7	168178.3	128082.9	202773.0	2255.9	1716.3	2719.9	63910.2	100403.1	83120.2	64257.3	102132.5	84466.1
