Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius_A	Radius_B	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	 Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	 Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.5	1110	555	555	478	481	1000	400	960.5	873.5	1024.8	390.8	268.2	512.1	148611.3	117398.8	183985.6	1486.1	1174	1839.9	60560.1	92692	74290.2	57714.8	92363.7	73649
0.5	1110	555	555	458.5	461.5	1000	500	922.5	844.5	993.8	327.9	241.8	490.4	133756.9	106564.1	167781.7	1339.2	1069.6	1677.8	52936.6	84496.3	67820.1	52440.5	83348	66971.6
0.5	1110	555	555	468.5	471.5	1000	600	942.5	858.2	994.8	343	238.8	463.8	136270.4	105172.8	165217.8	1362.7	1051.7	1652.5	53066.1	82472.9	68972.4	51642.4	83149.1	67020.9
0.5	1110	555	555	477	476	1000	700	953	876.8	1018	300.7	223	440.1	131508.7	105931.6	163610.5	1317.1	1059.3	1636.1	52244.1	82554.3	66414.9	52561.1	81316.5	64874.2
0.5	1110	555	555	480	479	1000	800	959.5	885.5	1028	302.2	212.9	435.4	128446.6	96140.6	162600.2	1284.5	961.6	1630.3	48167	81308.5	65210.4	48869	79533.2	63128.1
0.5	1110	555	555	482.5	484	1000	900	962.5	890.5	1033	296.7	222.2	406.3	127027.1	102833.4	158705.5	1270.4	1028.3	1587.1	51889	79935.2	63974	50576.1	78801.6	63009.4
0.5	1110	555	555	502.5	503.5	1000	1000	1008	924	1050	269.2	191.1	380.4	125281	102363.9	154314.5	1253.6	1023.6	1544.7	51959.8	77936.2	63235.7	50690.3	76912.2	62527.1
0.5	1110	555	555	509	507	1000	1100	1014.5	935.5	1067	274.4	190.6	380.4	127442.1	98587.5	153002.2	1275	987.3	1530	49380.8	76603.9	63988.1	49152.9	75535.5	63233
0.5	1110	555	555	508.5	509.5	1100	0	1017.5	950.2	1064.8	370.9	255.9	524.3	158300	126544.4	190856.1	1584.5	1265.4	1908.6	63543.1	96823.3	80726.2	62773.6	93970.2	78625.2
0.5	1110	555	555	499.5	499	1100	100	996.5	938	1067	365.4	272	524.4	157514.9	124192.2	199455.3	1575.1	1241.9	1994.6	63433.9	102017.5	79580.7	60941.3	98012.7	77657.8
0.5	1110	555	555	498	496	1100	200	994.5	907.2	1055.8	402	262.9	572.3	157488.8	125487.5	195739.3	1574.9	1254.9	1957.4	62984.8	98612.8	79429.2	62174.6	96955.2	77266.8
0.5	1110	555	555	492	491	1100	300	985	903	1048	347.2	258.7	523.8	149623	113478.2	188901.8	1496.2	1136.4	1889	56640.7	95550.6	75582	56447.9	94076.8	73727.4
0.5	1110	555	555	486	485.5	1100	400	968.5	885.2	1041.5	329.2	246.9	497.4	136574.9	108142.3	175769.6	1365.7	1081.4	1759.3	54682.8	88724.2	68233.8	53383.4	87191.8	67325.1
0.5	1110	555	555	488	487	1100	500	975.5	886.2	1029.8	323.9	227.4	466.4	138713.3	103933.5	169443.7	1387.1	1040.3	1694.7	52571.5	85434.6	69241.4	51408.2	84105.4	68401.6
0.5	1110	555	555	483	483	1100	600	967.5	887.8	1030.8	308	224.6	442.2	130110.9	102159.5	163887.1	1301.1	1021.6	1638.9	50494.1	82427.2	65547.7	51646.9	81932.7	64624.6
0.5	1110	555	555	485	487	1100	700	972.5	912.5	1039.8	283.8	210.5	402.1	130908.4	102745.9	160183.4	1309.1	1027.5	1601.8	52161.1	81633.1	65617	51583.9	78996.5	65202.1
0.5	1110	555	555	492	493	1100	800	985	913.8	1045.8	290	212.7	404.7	129043	104347.5	156118.3	1290.4	1043.5	1561.2	52981.4	78041.2	64558	51667.2	77356.9	64226.4
0.5	1110	555	555	494.5	494	1100	900	990.5	924.5	1048	279.9	203.8	371.2	128023.2	100272.1	153746.6	1280.2	1002.7	1537.5	50699	77132.7	64241.8	49825.7	76706.8	63537.5
0.5	1110	555	555	503	503	1100	1000	1007	931.2	1057.5	254	188.5	345.9	124148.1	99288.4	152967.3	1242.4	992.9	1533.2	49534	77080.1	61935.2	49555.3	76169.7	62039.5
0.5	1110	555	555	506	506	1100	1100	1012.5	944.5	1073	264.1	180.7	368.2	116453	96358.2	143403.7	1164.5	963.6	1434	48372.6	72075.1	59391.3	48087.7	71069	58343.5
