Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.6000000000000001	1110	444	666	198.0	370.0	300	553.5	474.2	626.5	1180.0	837.7	1517.9	170820.8	125304.2	214969.8	427.1	313.6	538.2	30738.8	63799.2	46371.0	87428.8	158860.8	116702.5
0.6000000000000001	1110	444	666	224.5	388.5	350	599.0	517.2	663.0	983.8	707.4	1325.0	165863.2	125440.5	210928.5	414.7	314.4	527.6	30319.7	69314.5	48714.1	79849.1	148336.5	113499.5
0.6000000000000001	1110	444	666	241.0	403.5	400	626.0	535.2	704.8	906.5	646.7	1242.0	171002.5	131599.2	214255.3	428.2	329.8	535.6	33216.5	75124.5	50766.8	81087.4	152208.8	113958.2
0.6000000000000001	1110	444	666	245.5	414.5	450	643.5	560.2	712.0	884.9	601.9	1150.9	173348.9	136587.8	216612.4	433.4	342.3	541.9	35901.5	75995.6	52990.2	87390.7	152112.6	114707.0
0.6000000000000001	1110	444	666	263.0	427.0	500	680.0	589.2	749.8	771.5	539.3	1103.8	177574.3	139504.5	217184.9	444.4	348.9	543.1	36640.9	76914.0	55145.7	88320.4	154136.3	118635.5
0.6000000000000001	1110	444	666	282.5	439.0	550	697.0	623.2	774.8	712.5	499.3	1004.7	179542.6	140823.7	221322.3	449.1	352.5	554.2	41891.2	80534.4	60518.8	87897.0	154143.2	118217.3
0.6000000000000001	1110	444	666	289.0	457.0	600	737.0	648.0	820.2	705.1	501.8	988.4	184258.7	145316.9	220436.5	460.6	363.4	551.9	41479.8	75702.5	57585.9	89300.6	157561.8	122545.6
0.6000000000000001	1110	444	666	300.5	464.5	650	756.0	682.2	843.0	653.2	461.8	879.6	189102.9	151890.6	232610.1	472.8	380.1	582.4	42806.9	79218.3	58954.7	94766.7	163981.6	130741.9
0.6000000000000001	1110	444	666	303.5	476.5	700	778.0	697.2	859.5	606.7	443.9	845.9	187522.0	151110.0	238532.5	468.8	378.4	596.3	43939.6	81133.3	64311.4	95950.0	161076.8	129508.6
0.6000000000000001	1110	444	666	313.5	499.0	750	810.0	699.8	902.5	617.1	435.4	829.3	187958.5	141944.3	237918.2	471.1	354.9	595.5	43498.6	82382.1	59360.1	92196.1	171739.1	130245.9
0.6000000000000001	1110	444	666	321.5	511.5	800	820.0	748.0	905.0	586.7	414.5	867.2	194099.6	153382.8	250349.4	486.2	384.4	626.3	47346.6	87105.5	62257.9	95589.7	164437.0	133156.9
0.6000000000000001	1110	444	666	336.0	507.5	850	861.5	767.5	927.8	581.2	422.8	872.1	198553.7	151609.5	244673.2	496.4	379.0	611.7	44050.5	90749.8	65774.8	97639.9	165754.1	131534.2
0.6000000000000001	1110	444	666	341.5	537.0	900	875.0	793.0	952.2	550.9	411.4	745.5	202426.8	159463.3	248978.8	506.1	398.7	624.1	48551.0	92019.4	65104.1	100064.5	168617.8	134115.6
0.6000000000000001	1110	444	666	339.0	544.5	950	880.0	796.5	954.2	561.8	389.1	771.4	197864.8	143388.0	251037.9	494.9	359.5	627.6	46712.1	87149.4	64711.9	88934.5	163318.4	130161.5
0.6000000000000001	1110	444	666	348.0	536.0	1000	899.5	812.2	962.8	525.0	386.9	729.2	194655.1	149773.0	243165.1	487.0	374.8	607.9	45505.5	88804.4	64920.1	95256.6	158429.6	124390.5
0.6000000000000001	1110	444	666	376.5	553.5	1050	914.0	822.5	982.8	484.8	346.7	706.2	198571.1	151727.5	257475.6	496.4	379.3	644.0	49713.5	91795.5	68473.4	90209.9	169896.0	127114.6
0.6000000000000001	1110	444	666	399.0	575.0	1100	930.5	846.2	1014.8	488.9	354.5	633.9	189126.2	142914.7	242044.0	472.8	357.3	605.1	45333.2	84726.0	65937.9	89190.8	161130.4	123709.0
0.6000000000000001	1110	444	666	404.5	577.0	1150	940.5	875.5	1022.0	474.3	332.3	701.0	196381.0	142145.5	253852.7	491.4	356.0	634.6	47436.0	94359.2	70888.6	88500.8	165265.1	119399.9
0.6000000000000001	1110	444	666	410.5	590.0	1200	962.0	857.0	1039.2	496.4	337.4	717.1	194664.2	143335.0	253421.1	486.7	358.3	633.6	52192.8	93268.5	68684.4	92481.4	162571.5	125299.5
0.8	1110	222	888	89.0	712.0	0	790.0	677.0	842.5	4552.5	4093.4	5210.2	502276.3	435658.7	539529.0	1256.2	1089.4	1349.0	20888.2	41934.3	34398.3	399561.0	501281.4	471046.0
0.8	1110	222	888	75.0	629.0	50	671.0	594.8	773.0	3946.0	3528.3	4577.7	345576.9	289834.0	402090.8	864.2	724.6	1005.4	27198.0	59932.0	44232.7	246569.1	350247.7	307595.1
