Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.6000000000000001	1110	444	666	259.5	409.0	450	643.5	559.2	745.2	661.3	468.7	999.0	133525.4	99310.5	177346.1	334.1	248.3	443.4	30248.0	69878.6	51850.3	58135.0	109901.5	81450.0
0.6000000000000001	1110	444	666	247.0	423.0	500	662.0	598.0	750.8	575.6	407.5	873.5	131650.5	98043.0	174014.7	330.1	246.0	435.2	31959.0	64921.6	47383.3	56668.8	113816.8	82065.6
0.6000000000000001	1110	444	666	270.0	444.5	550	708.0	629.5	786.8	608.0	367.0	887.0	138083.5	104073.0	179006.3	345.6	260.7	448.6	33172.9	71231.5	49608.5	60656.5	115015.1	82595.8
0.6000000000000001	1110	444	666	286.5	461.5	600	739.0	646.0	819.2	562.2	386.9	857.2	141843.1	105411.2	172684.4	354.9	264.6	431.7	36896.3	72535.9	48148.7	61506.8	112210.3	84794.7
0.6000000000000001	1110	444	666	300.0	470.0	650	764.0	674.5	836.8	552.7	369.3	797.4	157527.7	119096.4	196926.6	394.5	298.4	492.8	37906.9	77828.5	55761.2	66361.3	126148.4	95376.9
0.6000000000000001	1110	444	666	304.0	478.0	700	773.0	682.2	861.8	504.5	346.2	748.5	146982.2	109293.5	184393.9	367.5	273.2	461.0	34980.1	71328.3	51479.8	66130.2	120604.9	88958.0
0.6000000000000001	1110	444	666	315.0	495.0	750	812.5	720.5	888.8	491.0	339.4	690.0	146214.4	109446.0	184241.1	366.2	274.3	460.7	34757.5	74166.1	50234.4	66958.3	114127.1	87880.3
0.6000000000000001	1110	444	666	314.5	525.5	800	823.5	751.5	906.8	483.6	311.0	756.7	145430.0	113116.0	198486.5	364.2	283.1	496.5	36380.3	75093.3	52529.9	67475.8	122040.0	87362.3
0.6000000000000001	1110	444	666	328.5	518.5	850	851.5	756.8	932.5	452.4	302.6	633.3	149773.4	113310.7	194002.7	374.4	283.3	485.2	35229.0	77076.1	53676.5	68622.0	116070.4	91472.9
0.6000000000000001	1110	444	666	338.5	527.0	900	871.5	794.2	938.8	441.4	313.6	637.8	157610.5	119902.5	201384.4	394.8	300.0	503.5	42489.3	81787.3	57761.2	70040.0	126118.9	91415.8
0.6000000000000001	1110	444	666	362.0	555.5	950	904.5	818.2	965.2	410.9	277.1	607.2	159248.2	115340.8	191732.0	398.1	289.0	479.5	40864.0	80381.5	57150.2	69192.8	122407.1	93963.0
