Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
1.0	1110	0	1110	0.0	952.5	0	952.5	866.8	974.0	5172.0	4698.2	5640.8	786274.4	733236.8	809582.2	1966.3	1834.3	2024.6	0.0	0.0	0.0	733236.8	809582.2	786274.4
1.0	1110	0	1110	0.0	901.0	50	901.0	804.0	923.0	4588.4	4128.4	5281.7	408824.0	357369.0	438533.7	1022.1	893.9	1096.7	0.0	0.0	0.0	357369.0	438533.7	408824.0
1.0	1110	0	1110	0.0	856.0	100	856.0	750.8	902.0	3676.1	3044.7	4301.4	354501.2	297614.0	400751.1	886.8	744.3	1002.7	0.0	0.0	0.0	297614.0	400751.1	354501.2
1.0	1110	0	1110	0.0	825.0	150	825.0	727.8	886.5	2937.4	2335.2	3641.3	313742.3	263167.3	368330.6	784.9	657.9	920.8	0.0	0.0	0.0	263167.3	368330.6	313742.3
1.0	1110	0	1110	0.0	839.0	200	839.0	732.2	884.8	2223.8	1802.1	2756.1	275543.3	221086.2	319470.4	688.9	552.9	798.7	0.0	0.0	0.0	221086.2	319470.4	275543.3
1.0	1110	0	1110	0.0	824.5	250	824.5	694.0	883.0	1839.3	1455.9	2476.2	227138.2	185716.1	283144.2	568.2	464.3	708.7	0.0	0.0	0.0	185716.1	283144.2	227138.2
1.0	1110	0	1110	0.0	842.0	300	842.0	741.5	900.0	1635.5	1236.5	2093.2	223276.1	188108.0	264742.8	558.5	471.1	662.0	0.0	0.0	0.0	188108.0	264742.8	223276.1
1.0	1110	0	1110	0.0	860.0	350	860.0	748.2	912.0	1506.2	1029.9	1946.5	214539.7	175000.4	262238.0	536.6	437.8	655.6	0.0	0.0	0.0	175000.4	262238.0	214539.7
1.0	1110	0	1110	0.0	881.0	400	881.0	756.5	927.8	1284.1	868.9	1727.8	201138.0	164952.4	247436.0	503.2	412.6	618.6	0.0	0.0	0.0	164952.4	247436.0	201138.0
1.0	1110	0	1110	0.0	897.5	450	897.5	764.0	944.8	1164.7	777.9	1686.3	205420.5	168884.3	251175.4	514.9	422.6	628.0	0.0	0.0	0.0	168884.3	251175.4	205420.5
1.0	1110	0	1110	0.0	916.0	500	916.0	780.5	953.0	943.0	661.4	1353.2	195539.1	159382.2	232848.0	488.8	398.5	582.1	0.0	0.0	0.0	159382.2	232848.0	195539.1
1.0	1110	0	1110	0.0	930.0	550	930.0	814.2	970.8	924.2	521.2	1460.2	207291.6	164709.2	248586.7	518.6	411.8	622.2	0.0	0.0	0.0	164709.2	248586.7	207291.6
1.0	1110	0	1110	0.0	947.0	600	947.0	851.2	982.8	850.4	520.5	1207.0	209446.7	169207.6	249302.1	523.6	423.3	623.4	0.0	0.0	0.0	169207.6	249302.1	209446.7
1.0	1110	0	1110	0.0	959.0	650	959.0	845.5	986.2	695.2	450.7	1183.8	200173.3	164206.5	233371.9	501.2	410.7	583.4	0.0	0.0	0.0	164206.5	233371.9	200173.3
1.0	1110	0	1110	0.0	970.5	700	970.5	850.5	1000.0	760.1	466.1	1182.5	207138.6	162972.3	250662.7	517.8	407.5	626.7	0.0	0.0	0.0	162972.3	250662.7	207138.6
1.0	1110	0	1110	0.0	979.0	750	979.0	866.5	1009.0	686.9	412.3	1119.3	204901.7	164304.3	244544.4	512.3	411.4	611.5	0.0	0.0	0.0	164304.3	244544.4	204901.7
1.0	1110	0	1110	0.0	990.0	800	990.0	873.5	1014.0	615.0	389.3	1141.7	202721.4	169569.0	249315.8	506.8	423.9	623.3	0.0	0.0	0.0	169569.0	249315.8	202721.4
1.0	1110	0	1110	0.0	996.0	850	996.0	893.5	1019.8	595.4	393.5	1076.7	202081.6	161452.5	243513.3	505.2	403.6	608.8	0.0	0.0	0.0	161452.5	243513.3	202081.6
1.0	1110	0	1110	0.0	1003.0	900	1003.0	915.0	1027.8	559.0	349.9	1017.2	202362.4	157344.1	251672.8	505.9	393.4	629.4	0.0	0.0	0.0	157344.1	251672.8	202362.4
1.0	1110	0	1110	0.0	1013.5	950	1013.5	947.2	1037.0	489.3	343.6	918.3	201688.9	165849.1	245135.3	505.0	414.6	612.8	0.0	0.0	0.0	165849.1	245135.3	201688.9
1.0	1110	0	1110	0.0	1025.0	1000	1025.0	951.2	1042.0	541.0	333.3	943.7	201465.0	169497.2	243901.8	503.7	423.7	609.8	0.0	0.0	0.0	169497.2	243901.8	201465.0
1.0	1110	0	1110	0.0	1022.0	1050	1022.0	937.8	1047.0	435.3	313.8	778.4	204158.6	163846.4	237494.2	510.4	409.6	593.7	0.0	0.0	0.0	163846.4	237494.2	204158.6
1.0	1110	0	1110	0.0	1033.5	1100	1033.5	983.2	1048.8	477.4	329.7	872.4	203817.9	159055.1	252479.6	509.5	397.6	631.5	0.0	0.0	0.0	159055.1	252479.6	203817.9
1.0	1110	0	1110	0.0	1039.0	1150	1039.0	982.5	1057.0	421.0	309.0	761.7	197384.1	158562.9	238384.6	493.5	396.4	596.0	0.0	0.0	0.0	158562.9	238384.6	197384.1
1.0	1110	0	1110	0.0	1043.5	1200	1043.5	983.2	1062.8	438.6	293.9	851.5	208376.6	169298.5	246130.9	520.9	423.2	615.3	0.0	0.0	0.0	169298.5	246130.9	208376.6
