Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.6000000000000001	1110	444	666	318.5	503.5	800	827.5	739.5	901.8	415.6	282.9	626.5	134136.3	95471.1	178020.9	335.3	239.6	445.1	33848.7	74636.8	49326.4	52258.7	104635.0	79577.5
0.6000000000000001	1110	444	666	328.0	515.5	850	857.0	777.0	919.8	409.3	288.9	617.8	144867.0	109333.3	182978.7	362.5	273.3	458.1	38643.2	78274.4	56278.9	60857.9	109983.4	83812.0
0.6000000000000001	1110	444	666	345.0	533.5	900	876.5	792.2	948.5	381.4	267.9	602.7	133649.2	100856.7	173750.2	335.0	252.6	434.4	34627.1	71893.7	53847.7	55725.5	102414.2	76303.5
0.6000000000000001	1110	444	666	349.0	539.0	950	883.0	817.5	943.8	348.1	253.9	533.1	134274.5	104229.3	169127.0	335.7	260.8	423.4	34283.3	72243.1	50743.0	58017.1	105943.6	80292.8
0.6000000000000001	1110	444	666	374.0	535.5	1000	909.0	829.2	968.8	378.9	261.7	540.0	142314.8	105478.4	176096.0	356.0	263.7	441.0	40783.2	76243.9	57082.7	58089.9	104849.1	83266.7
0.6000000000000001	1110	444	666	391.0	552.5	1050	915.5	829.2	1003.2	353.6	268.3	515.7	138523.3	106512.8	181058.1	346.5	266.3	452.6	38399.7	75416.9	53185.6	60592.9	110049.8	80197.7
0.6000000000000001	1110	444	666	395.0	575.5	1100	935.5	866.5	1019.8	337.6	238.9	494.4	127596.5	96708.8	164791.6	319.5	241.8	412.0	33479.9	70173.4	52302.2	56471.3	98285.7	74888.7
0.6000000000000001	1110	444	666	398.5	593.5	1150	956.5	885.2	1033.5	332.5	235.8	470.9	136429.1	96185.3	174913.6	341.1	240.5	437.4	32677.7	71528.7	52408.9	57075.6	103232.1	80483.4
0.6000000000000001	1110	444	666	405.5	599.0	1200	976.0	877.0	1051.8	318.1	220.1	477.7	133296.7	98394.3	167392.1	333.2	246.0	418.5	37222.5	70682.9	52300.9	56347.2	99734.2	80771.8
0.8	1110	222	888	71.0	623.0	0	660.5	528.5	764.8	3802.9	3353.4	4334.6	258051.9	205983.5	297007.8	645.1	515.6	743.3	9276.0	35318.7	27587.1	190461.1	264489.8	238728.4
0.8	1110	222	888	41.0	447.0	50	498.5	405.8	595.8	2698.2	2300.7	3200.1	223649.4	164624.9	279929.0	559.4	411.7	700.4	9214.8	43395.8	26344.5	147858.3	240598.0	196932.8
0.8	1110	222	888	38.5	417.5	100	454.5	377.5	556.5	1604.2	1228.6	2064.6	148067.0	109955.3	200660.8	370.9	275.4	502.3	5486.8	29332.6	13983.3	95671.7	178357.8	137107.5
0.8	1110	222	888	50.5	437.0	150	489.0	409.2	571.5	1084.8	795.1	1404.9	119134.0	88663.4	159025.2	298.4	221.8	398.1	5956.2	26033.7	14331.0	75385.5	131214.4	102298.1
